ini lat (deg),ini lon (deg),ini alt (m),ini vx_body (m/s),ini vy_body (m/s),ini vz_body (m/s),ini yaw (deg),ini pitch (deg),ini roll (deg)
1,0.010408647,0.0025978668,0.0029404084,0,0,0,0.05,1
1,0.010423702,0.0025955001,0.0029377831,0,0,0,0.05,1
1,0.010438756,0.0025931335,0.0029351579,0,0,0,0.05,1
1,0.010453811,0.0025907668,0.0029325329,0,0,0,0.05,1
1,0.010468865,0.0025884002,0.0029299079,0,0,0,0.05,1
1,0.01048392,0.0025860335,0.0029272831,0,0,0,0.05,1
1,0.010498974,0.0025836668,0.0029246584,0,0,0,0.05,1
1,0.010514028,0.0025813002,0.0029220338,0,0,0,0.05,1
1,0.010529083,0.0025789335,0.0029194093,0,0,0,0.05,1
1,0.010544137,0.0025765669,0.0029167849,0,0,0,0.05,1
1,0.010559192,0.0025742002,0.0029141606,0,0,0,0.05,1
1,0.010574246,0.0025718336,0.0029115365,0,0,0,0.05,1
1,0.010589301,0.0025694669,0.0029089125,0,0,0,0.05,1
1,0.010604355,0.0025671003,0.0029062886,0,0,0,0.05,1
1,0.01061941,0.0025647336,0.0029036648,0,0,0,0.05,1
1,0.010634464,0.002562367,0.0029010411,0,0,0,0.05,1
1,0.010649519,0.0025600003,0.0028984175,0,0,0,0.05,1
1,0.010664573,0.0025576337,0.0028957941,0,0,0,0.05,1
1,0.010679627,0.0025552671,0.0028931707,0,0,0,0.05,1
1,0.010694682,0.0025529004,0.0028905475,0,0,0,0.05,1
1,0.010709736,0.0025505338,0.0028879244,0,0,0,0.05,1
1,0.010724791,0.0025481671,0.0028853014,0,0,0,0.05,1
1,0.010739845,0.0025458005,0.0028826785,0,0,0,0.05,1
1,0.010754899,0.0025434339,0.0028800558,0,0,0,0.05,1
1,0.010769954,0.0025410672,0.0028774331,0,0,0,0.05,1
1,0.010785008,0.0025387006,0.0028748106,0,0,0,0.05,1
1,0.010800062,0.002536334,0.0028721882,0,0,0,0.05,1
1,0.010815117,0.0025339673,0.0028695659,0,0,0,0.05,1
1,0.010830171,0.0025316007,0.0028669437,0,0,0,0.05,1
1,0.010845226,0.0025292341,0.0028643216,0,0,0,0.05,1
1,0.01086028,0.0025268674,0.0028616997,0,0,0,0.05,1
1,0.010875334,0.0025245008,0.0028590778,0,0,0,0.05,1
1,0.010890389,0.0025221342,0.0028564561,0,0,0,0.05,1
1,0.010905443,0.0025197676,0.0028538345,0,0,0,0.05,1
1,0.010920497,0.002517401,0.002851213,0,0,0,0.05,1
1,0.010935552,0.0025150343,0.0028485916,0,0,0,0.05,1
1,0.010950606,0.0025126677,0.0028459703,0,0,0,0.05,1
1,0.01096566,0.0025103011,0.0028433492,0,0,0,0.05,1
1,0.010980715,0.0025079345,0.0028407282,0,0,0,0.05,1
1,0.010995769,0.0025055679,0.0028381072,0,0,0,0.05,1
1,0.011010823,0.0025032013,0.0028354864,0,0,0,0.05,1
1,0.011025877,0.0025008346,0.0028328657,0,0,0,0.05,1
1,0.011040932,0.002498468,0.0028302452,0,0,0,0.05,1
1,0.011055986,0.0024961014,0.0028276247,0,0,0,0.05,1
1,0.01107104,0.0024937348,0.0028250044,0,0,0,0.05,1
1,0.011086094,0.0024913682,0.0028223841,0,0,0,0.05,1
1,0.011101149,0.0024890016,0.002819764,0,0,0,0.05,1
1,0.011116203,0.002486635,0.002817144,0,0,0,0.05,1
1,0.011131257,0.0024842684,0.0028145241,0,0,0,0.05,1
1,0.011146312,0.0024819018,0.0028119044,0,0,0,0.05,1
1,0.011161366,0.0024795352,0.0028092847,0,0,0,0.05,1
1,0.01117642,0.0024771686,0.0028066652,0,0,0,0.05,1
1,0.011191474,0.002474802,0.0028040457,0,0,0,0.05,1
1,0.011206528,0.0024724354,0.0028014264,0,0,0,0.05,1
1,0.011221583,0.0024700688,0.0027988072,0,0,0,0.05,1
1,0.011236637,0.0024677022,0.0027961882,0,0,0,0.05,1
1,0.011251691,0.0024653356,0.0027935692,0,0,0,0.05,1
1,0.011266745,0.002462969,0.0027909504,0,0,0,0.05,1
1,0.011281799,0.0024606024,0.0027883316,0,0,0,0.05,1
1,0.011296854,0.0024582358,0.002785713,0,0,0,0.05,1
1,0.011311908,0.0024558692,0.0027830945,0,0,0,0.05,1
1,0.011326962,0.0024535027,0.0027804761,0,0,0,0.05,1
1,0.011342016,0.0024511361,0.0027778578,0,0,0,0.05,1
1,0.01135707,0.0024487695,0.0027752397,0,0,0,0.05,1
1,0.011372124,0.0024464029,0.0027726216,0,0,0,0.05,1
1,0.011387179,0.0024440363,0.0027700037,0,0,0,0.05,1
1,0.011402233,0.0024416697,0.0027673859,0,0,0,0.05,1
1,0.011417287,0.0024393032,0.0027647682,0,0,0,0.05,1
1,0.011432341,0.0024369366,0.0027621506,0,0,0,0.05,1
1,0.011447395,0.00243457,0.0027595332,0,0,0,0.05,1
1,0.011462449,0.0024322034,0.0027569158,0,0,0,0.05,1
1,0.011477503,0.0024298369,0.0027542986,0,0,0,0.05,1
1,0.011492558,0.0024274703,0.0027516815,0,0,0,0.05,1
1,0.011507612,0.0024251037,0.0027490644,0,0,0,0.05,1
1,0.011522666,0.0024227371,0.0027464476,0,0,0,0.05,1
1,0.01153772,0.0024203706,0.0027438308,0,0,0,0.05,1
1,0.011552774,0.002418004,0.0027412141,0,0,0,0.05,1
1,0.011567828,0.0024156374,0.0027385976,0,0,0,0.05,1
1,0.011582882,0.0024132709,0.0027359811,0,0,0,0.05,1
1,0.011597936,0.0024109043,0.0027333648,0,0,0,0.05,1
1,0.01161299,0.0024085378,0.0027307486,0,0,0,0.05,1
1,0.011628044,0.0024061712,0.0027281325,0,0,0,0.05,1
1,0.011643098,0.0024038046,0.0027255166,0,0,0,0.05,1
1,0.011658152,0.0024014381,0.0027229007,0,0,0,0.05,1
1,0.011673207,0.0023990715,0.002720285,0,0,0,0.05,1
1,0.011688261,0.002396705,0.0027176693,0,0,0,0.05,1
1,0.011703315,0.0023943384,0.0027150538,0,0,0,0.05,1
1,0.011718369,0.0023919719,0.0027124384,0,0,0,0.05,1
1,0.011733423,0.0023896053,0.0027098232,0,0,0,0.05,1
1,0.011748477,0.0023872387,0.002707208,0,0,0,0.05,1
1,0.011763531,0.0023848722,0.002704593,0,0,0,0.05,1
1,0.011778585,0.0023825056,0.002701978,0,0,0,0.05,1
1,0.011793639,0.0023801391,0.0026993632,0,0,0,0.05,1
1,0.011808693,0.0023777726,0.0026967485,0,0,0,0.05,1
1,0.011823747,0.002375406,0.0026941339,0,0,0,0.05,1
1,0.011838801,0.0023730395,0.0026915194,0,0,0,0.05,1
1,0.011853855,0.0023706729,0.0026889051,0,0,0,0.05,1
1,0.011868909,0.0023683064,0.0026862908,0,0,0,0.05,1
1,0.011883963,0.0023659398,0.0026836767,0,0,0,0.05,1
1,0.011899017,0.0023635733,0.0026810627,0,0,0,0.05,1
1,0.011914071,0.0023612068,0.0026784488,0,0,0,0.05,1
1,0.011929125,0.0023588402,0.002675835,0,0,0,0.05,1
1,0.011944178,0.0023564737,0.0026732213,0,0,0,0.05,1
1,0.011959232,0.0023541072,0.0026706078,0,0,0,0.05,1
1,0.011974286,0.0023517406,0.0026679944,0,0,0,0.05,1
1,0.01198934,0.0023493741,0.002665381,0,0,0,0.05,1
1,0.012004394,0.0023470076,0.0026627678,0,0,0,0.05,1
1,0.012019448,0.002344641,0.0026601547,0,0,0,0.05,1
1,0.012034502,0.0023422745,0.0026575418,0,0,0,0.05,1
1,0.012049556,0.002339908,0.0026549289,0,0,0,0.05,1
1,0.01206461,0.0023375415,0.0026523161,0,0,0,0.05,1
1,0.012079664,0.0023351749,0.0026497035,0,0,0,0.05,1
1,0.012094718,0.0023328084,0.002647091,0,0,0,0.05,1
1,0.012109772,0.0023304419,0.0026444786,0,0,0,0.05,1
1,0.012124825,0.0023280754,0.0026418663,0,0,0,0.05,1
1,0.012139879,0.0023257089,0.0026392541,0,0,0,0.05,1
1,0.012154933,0.0023233424,0.0026366421,0,0,0,0.05,1
1,0.012169987,0.0023209758,0.0026340301,0,0,0,0.05,1
1,0.012185041,0.0023186093,0.0026314183,0,0,0,0.05,1
1,0.012200095,0.0023162428,0.0026288066,0,0,0,0.05,1
1,0.012215149,0.0023138763,0.002626195,0,0,0,0.05,1
1,0.012230202,0.0023115098,0.0026235835,0,0,0,0.05,1
1,0.012245256,0.0023091433,0.0026209722,0,0,0,0.05,1
1,0.01226031,0.0023067768,0.0026183609,0,0,0,0.05,1
1,0.012275364,0.0023044103,0.0026157498,0,0,0,0.05,1
1,0.012290418,0.0023020438,0.0026131388,0,0,0,0.05,1
1,0.012305472,0.0022996773,0.0026105278,0,0,0,0.05,1
1,0.012320525,0.0022973108,0.0026079171,0,0,0,0.05,1
1,0.012335579,0.0022949443,0.0026053064,0,0,0,0.05,1
1,0.012350633,0.0022925778,0.0026026958,0,0,0,0.05,1
1,0.012365687,0.0022902113,0.0026000854,0,0,0,0.05,1
1,0.012380741,0.0022878448,0.002597475,0,0,0,0.05,1
1,0.012395794,0.0022854783,0.0025948648,0,0,0,0.05,1
1,0.012410848,0.0022831118,0.0025922547,0,0,0,0.05,1
1,0.012425902,0.0022807453,0.0025896447,0,0,0,0.05,1
1,0.012440956,0.0022783788,0.0025870349,0,0,0,0.05,1
1,0.012456009,0.0022760123,0.0025844251,0,0,0,0.05,1
1,0.012471063,0.0022736458,0.0025818155,0,0,0,0.05,1
1,0.012486117,0.0022712793,0.002579206,0,0,0,0.05,1
1,0.012501171,0.0022689128,0.0025765966,0,0,0,0.05,1
1,0.012516224,0.0022665463,0.0025739873,0,0,0,0.05,1
1,0.012531278,0.0022641798,0.0025713781,0,0,0,0.05,1
1,0.012546332,0.0022618134,0.002568769,0,0,0,0.05,1
1,0.012561386,0.0022594469,0.0025661601,0,0,0,0.05,1
1,0.012576439,0.0022570804,0.0025635512,0,0,0,0.05,1
1,0.012591493,0.0022547139,0.0025609425,0,0,0,0.05,1
1,0.012606547,0.0022523474,0.0025583339,0,0,0,0.05,1
1,0.0126216,0.002249981,0.0025557254,0,0,0,0.05,1
1,0.012636654,0.0022476145,0.0025531171,0,0,0,0.05,1
1,0.012651708,0.002245248,0.0025505088,0,0,0,0.05,1
1,0.012666761,0.0022428815,0.0025479007,0,0,0,0.05,1
1,0.012681815,0.0022405151,0.0025452926,0,0,0,0.05,1
1,0.012696869,0.0022381486,0.0025426847,0,0,0,0.05,1
1,0.012711922,0.0022357821,0.0025400769,0,0,0,0.05,1
1,0.012726976,0.0022334157,0.0025374692,0,0,0,0.05,1
1,0.01274203,0.0022310492,0.0025348617,0,0,0,0.05,1
1,0.012757083,0.0022286827,0.0025322542,0,0,0,0.05,1
1,0.012772137,0.0022263163,0.0025296469,0,0,0,0.05,1
1,0.012787191,0.0022239498,0.0025270397,0,0,0,0.05,1
1,0.012802244,0.0022215833,0.0025244326,0,0,0,0.05,1
1,0.012817298,0.0022192169,0.0025218256,0,0,0,0.05,1
1,0.012832352,0.0022168504,0.0025192187,0,0,0,0.05,1
1,0.012847405,0.002214484,0.0025166119,0,0,0,0.05,1
1,0.012862459,0.0022121175,0.0025140053,0,0,0,0.05,1
1,0.012877512,0.0022097511,0.0025113987,0,0,0,0.05,1
1,0.012892566,0.0022073846,0.0025087923,0,0,0,0.05,1
1,0.01290762,0.0022050181,0.002506186,0,0,0,0.05,1
1,0.012922673,0.0022026517,0.0025035798,0,0,0,0.05,1
1,0.012937727,0.0022002852,0.0025009738,0,0,0,0.05,1
1,0.01295278,0.0021979188,0.0024983678,0,0,0,0.05,1
1,0.012967834,0.0021955523,0.002495762,0,0,0,0.05,1
1,0.012982888,0.0021931859,0.0024931563,0,0,0,0.05,1
1,0.012997941,0.0021908195,0.0024905506,0,0,0,0.05,1
1,0.013012995,0.002188453,0.0024879451,0,0,0,0.05,1
1,0.013028048,0.0021860866,0.0024853398,0,0,0,0.05,1
1,0.013043102,0.0021837201,0.0024827345,0,0,0,0.05,1
1,0.013058155,0.0021813537,0.0024801294,0,0,0,0.05,1
1,0.013073209,0.0021789873,0.0024775243,0,0,0,0.05,1
1,0.013088262,0.0021766208,0.0024749194,0,0,0,0.05,1
1,0.013103316,0.0021742544,0.0024723146,0,0,0,0.05,1
1,0.013118369,0.0021718879,0.0024697099,0,0,0,0.05,1
1,0.013133423,0.0021695215,0.0024671053,0,0,0,0.05,1
1,0.013148476,0.0021671551,0.0024645009,0,0,0,0.05,1
1,0.01316353,0.0021647886,0.0024618965,0,0,0,0.05,1
1,0.013178583,0.0021624222,0.0024592923,0,0,0,0.05,1
1,0.013193637,0.0021600558,0.0024566882,0,0,0,0.05,1
1,0.01320869,0.0021576894,0.0024540842,0,0,0,0.05,1
1,0.013223744,0.0021553229,0.0024514803,0,0,0,0.05,1
1,0.013238797,0.0021529565,0.0024488765,0,0,0,0.05,1
1,0.013253851,0.0021505901,0.0024462729,0,0,0,0.05,1
1,0.013268904,0.0021482237,0.0024436693,0,0,0,0.05,1
1,0.013283958,0.0021458572,0.0024410659,0,0,0,0.05,1
1,0.013299011,0.0021434908,0.0024384626,0,0,0,0.05,1
1,0.013314065,0.0021411244,0.0024358594,0,0,0,0.05,1
1,0.013329118,0.002138758,0.0024332563,0,0,0,0.05,1
1,0.013344171,0.0021363916,0.0024306534,0,0,0,0.05,1
1,0.013359225,0.0021340252,0.0024280505,0,0,0,0.05,1
1,0.013374278,0.0021316587,0.0024254478,0,0,0,0.05,1
1,0.013389332,0.0021292923,0.0024228452,0,0,0,0.05,1
1,0.013404385,0.0021269259,0.0024202427,0,0,0,0.05,1
1,0.013419439,0.0021245595,0.0024176403,0,0,0,0.05,1
1,0.013434492,0.0021221931,0.002415038,0,0,0,0.05,1
1,0.013449545,0.0021198267,0.0024124359,0,0,0,0.05,1
1,0.013464599,0.0021174603,0.0024098338,0,0,0,0.05,1
1,0.013479652,0.0021150939,0.0024072319,0,0,0,0.05,1
1,0.013494705,0.0021127275,0.0024046301,0,0,0,0.05,1
1,0.013509759,0.0021103611,0.0024020284,0,0,0,0.05,1
1,0.013524812,0.0021079947,0.0023994268,0,0,0,0.05,1
1,0.013539866,0.0021056283,0.0023968253,0,0,0,0.05,1
1,0.013554919,0.0021032619,0.002394224,0,0,0,0.05,1
1,0.013569972,0.0021008955,0.0023916228,0,0,0,0.05,1
1,0.013585026,0.0020985291,0.0023890216,0,0,0,0.05,1
1,0.013600079,0.0020961627,0.0023864206,0,0,0,0.05,1
1,0.013615132,0.0020937963,0.0023838197,0,0,0,0.05,1
1,0.013630186,0.0020914299,0.002381219,0,0,0,0.05,1
1,0.013645239,0.0020890635,0.0023786183,0,0,0,0.05,1
1,0.013660292,0.0020866971,0.0023760178,0,0,0,0.05,1
1,0.013675346,0.0020843307,0.0023734173,0,0,0,0.05,1
1,0.013690399,0.0020819644,0.002370817,0,0,0,0.05,1
1,0.013705452,0.002079598,0.0023682168,0,0,0,0.05,1
1,0.013720505,0.0020772316,0.0023656167,0,0,0,0.05,1
1,0.013735559,0.0020748652,0.0023630168,0,0,0,0.05,1
1,0.013750612,0.0020724988,0.0023604169,0,0,0,0.05,1
1,0.013765665,0.0020701325,0.0023578172,0,0,0,0.05,1
1,0.013780719,0.0020677661,0.0023552176,0,0,0,0.05,1
1,0.013795772,0.0020653997,0.002352618,0,0,0,0.05,1
1,0.013810825,0.0020630333,0.0023500186,0,0,0,0.05,1
1,0.013825878,0.0020606669,0.0023474194,0,0,0,0.05,1
1,0.013840932,0.0020583006,0.0023448202,0,0,0,0.05,1
1,0.013855985,0.0020559342,0.0023422212,0,0,0,0.05,1
1,0.013871038,0.0020535678,0.0023396222,0,0,0,0.05,1
1,0.013886091,0.0020512015,0.0023370234,0,0,0,0.05,1
1,0.013901145,0.0020488351,0.0023344247,0,0,0,0.05,1
1,0.013916198,0.0020464687,0.0023318261,0,0,0,0.05,1
1,0.013931251,0.0020441024,0.0023292276,0,0,0,0.05,1
1,0.013946304,0.002041736,0.0023266293,0,0,0,0.05,1
1,0.013961357,0.0020393696,0.002324031,0,0,0,0.05,1
1,0.013976411,0.0020370033,0.0023214329,0,0,0,0.05,1
1,0.013991464,0.0020346369,0.0023188349,0,0,0,0.05,1
1,0.014006517,0.0020322705,0.002316237,0,0,0,0.05,1
1,0.01402157,0.0020299042,0.0023136392,0,0,0,0.05,1
1,0.014036623,0.0020275378,0.0023110416,0,0,0,0.05,1
1,0.014051676,0.0020251715,0.002308444,0,0,0,0.05,1
1,0.01406673,0.0020228051,0.0023058466,0,0,0,0.05,1
1,0.014081783,0.0020204388,0.0023032492,0,0,0,0.05,1
1,0.014096836,0.0020180724,0.002300652,0,0,0,0.05,1
1,0.014111889,0.0020157061,0.0022980549,0,0,0,0.05,1
1,0.014126942,0.0020133397,0.002295458,0,0,0,0.05,1
1,0.014141995,0.0020109734,0.0022928611,0,0,0,0.05,1
1,0.014157049,0.002008607,0.0022902644,0,0,0,0.05,1
1,0.014172102,0.0020062407,0.0022876677,0,0,0,0.05,1
1,0.014187155,0.0020038743,0.0022850712,0,0,0,0.05,1
1,0.014202208,0.002001508,0.0022824748,0,0,0,0.05,1
1,0.014217261,0.0019991416,0.0022798785,0,0,0,0.05,1
1,0.014232314,0.0019967753,0.0022772824,0,0,0,0.05,1
1,0.014247367,0.001994409,0.0022746863,0,0,0,0.05,1
1,0.01426242,0.0019920426,0.0022720904,0,0,0,0.05,1
1,0.014277473,0.0019896763,0.0022694945,0,0,0,0.05,1
1,0.014292526,0.00198731,0.0022668988,0,0,0,0.05,1
1,0.01430758,0.0019849436,0.0022643032,0,0,0,0.05,1
1,0.014322633,0.0019825773,0.0022617077,0,0,0,0.05,1
1,0.014337686,0.001980211,0.0022591124,0,0,0,0.05,1
1,0.014352739,0.0019778446,0.0022565171,0,0,0,0.05,1
1,0.014367792,0.0019754783,0.002253922,0,0,0,0.05,1
1,0.014382845,0.001973112,0.002251327,0,0,0,0.05,1
1,0.014397898,0.0019707456,0.0022487321,0,0,0,0.05,1
1,0.014412951,0.0019683793,0.0022461373,0,0,0,0.05,1
1,0.014428004,0.001966013,0.0022435426,0,0,0,0.05,1
1,0.014443057,0.0019636467,0.002240948,0,0,0,0.05,1
1,0.01445811,0.0019612804,0.0022383536,0,0,0,0.05,1
1,0.014473163,0.001958914,0.0022357593,0,0,0,0.05,1
1,0.014488216,0.0019565477,0.0022331651,0,0,0,0.05,1
1,0.014503269,0.0019541814,0.002230571,0,0,0,0.05,1
1,0.014518322,0.0019518151,0.002227977,0,0,0,0.05,1
1,0.014533375,0.0019494488,0.0022253831,0,0,0,0.05,1
1,0.014548428,0.0019470825,0.0022227894,0,0,0,0.05,1
1,0.014563481,0.0019447161,0.0022201957,0,0,0,0.05,1
1,0.014578534,0.0019423498,0.0022176022,0,0,0,0.05,1
1,0.014593587,0.0019399835,0.0022150088,0,0,0,0.05,1
1,0.01460864,0.0019376172,0.0022124155,0,0,0,0.05,1
1,0.014623693,0.0019352509,0.0022098223,0,0,0,0.05,1
1,0.014638746,0.0019328846,0.0022072293,0,0,0,0.05,1
1,0.014653799,0.0019305183,0.0022046363,0,0,0,0.05,1
1,0.014668852,0.001928152,0.0022020435,0,0,0,0.05,1
1,0.014683905,0.0019257857,0.0021994508,0,0,0,0.05,1
1,0.014698958,0.0019234194,0.0021968582,0,0,0,0.05,1
1,0.014714011,0.0019210531,0.0021942657,0,0,0,0.05,1
1,0.014729063,0.0019186868,0.0021916733,0,0,0,0.05,1
1,0.014744116,0.0019163205,0.002189081,0,0,0,0.05,1
1,0.014759169,0.0019139542,0.0021864889,0,0,0,0.05,1
1,0.014774222,0.0019115879,0.0021838969,0,0,0,0.05,1
1,0.014789275,0.0019092216,0.002181305,0,0,0,0.05,1
1,0.014804328,0.0019068553,0.0021787132,0,0,0,0.05,1
1,0.014819381,0.001904489,0.0021761215,0,0,0,0.05,1
1,0.014834434,0.0019021227,0.0021735299,0,0,0,0.05,1
1,0.014849487,0.0018997564,0.0021709385,0,0,0,0.05,1
1,0.014864539,0.0018973902,0.0021683471,0,0,0,0.05,1
1,0.014879592,0.0018950239,0.0021657559,0,0,0,0.05,1
1,0.014894645,0.0018926576,0.0021631648,0,0,0,0.05,1
1,0.014909698,0.0018902913,0.0021605738,0,0,0,0.05,1
1,0.014924751,0.001887925,0.0021579829,0,0,0,0.05,1
1,0.014939804,0.0018855587,0.0021553922,0,0,0,0.05,1
1,0.014954857,0.0018831925,0.0021528015,0,0,0,0.05,1
1,0.014969909,0.0018808262,0.002150211,0,0,0,0.05,1
1,0.014984962,0.0018784599,0.0021476206,0,0,0,0.05,1
1,0.015000015,0.0018760936,0.0021450303,0,0,0,0.05,1
1,0.015015068,0.0018737274,0.0021424401,0,0,0,0.05,1
1,0.015030121,0.0018713611,0.00213985,0,0,0,0.05,1
1,0.015045173,0.0018689948,0.0021372601,0,0,0,0.05,1
1,0.015060226,0.0018666286,0.0021346702,0,0,0,0.05,1
1,0.015075279,0.0018642623,0.0021320805,0,0,0,0.05,1
1,0.015090332,0.001861896,0.0021294909,0,0,0,0.05,1
1,0.015105385,0.0018595297,0.0021269014,0,0,0,0.05,1
1,0.015120437,0.0018571635,0.002124312,0,0,0,0.05,1
1,0.01513549,0.0018547972,0.0021217228,0,0,0,0.05,1
1,0.015150543,0.001852431,0.0021191336,0,0,0,0.05,1
1,0.015165596,0.0018500647,0.0021165446,0,0,0,0.05,1
1,0.015180648,0.0018476984,0.0021139557,0,0,0,0.05,1
1,0.015195701,0.0018453322,0.0021113669,0,0,0,0.05,1
1,0.015210754,0.0018429659,0.0021087782,0,0,0,0.05,1
1,0.015225807,0.0018405997,0.0021061896,0,0,0,0.05,1
1,0.015240859,0.0018382334,0.0021036011,0,0,0,0.05,1
1,0.015255912,0.0018358672,0.0021010128,0,0,0,0.05,1
1,0.015270965,0.0018335009,0.0020984246,0,0,0,0.05,1
1,0.015286018,0.0018311347,0.0020958365,0,0,0,0.05,1
1,0.01530107,0.0018287684,0.0020932485,0,0,0,0.05,1
1,0.015316123,0.0018264022,0.0020906606,0,0,0,0.05,1
1,-0.24568124,0.0017721131,0.001934728,0,0,0,0.05,1
1,-0.23138608,0.0017707447,0.0019415128,0,0,0,0.05,1
1,-0.21709008,0.0017693706,0.0019483846,0,0,0,0.05,1
1,-0.20279323,0.0017679911,0.0019553433,0,0,0,0.05,1
1,-0.18849554,0.001766606,0.0019623891,0,0,0,0.05,1
1,-0.17419701,0.0017652153,0.0019695217,0,0,0,0.05,1
1,-0.15989763,0.001763819,0.0019767414,0,0,0,0.05,1
1,-0.14559741,0.0017624173,0.001984048,0,0,0,0.05,1
1,-0.13129634,0.0017610099,0.0019914417,0,0,0,0.05,1
1,-0.11699443,0.001759597,0.0019989222,0,0,0,0.05,1
1,-0.10269167,0.0017581785,0.0020064898,0,0,0,0.05,1
1,-0.088388068,0.0017567545,0.0020141443,0,0,0,0.05,1
1,-0.074083623,0.001755325,0.0020218859,0,0,0,0.05,1
1,-0.059778333,0.0017538898,0.0020297143,0,0,0,0.05,1
1,-0.0454722,0.0017524492,0.0020376298,0,0,0,0.05,1
1,-0.031165222,0.0017510029,0.0020456322,0,0,0,0.05,1
1,-0.0168574,0.0017495511,0.0020537216,0,0,0,0.05,1
1,-0.002548733,0.0017480938,0.002061898,0,0,0,0.05,1
1,0.011760778,0.0017466309,0.0020701614,0,0,0,0.05,1
1,0.026071133,0.0017451624,0.0020785117,0,0,0,0.05,1
1,0.040382332,0.0017436884,0.002086949,0,0,0,0.05,1
1,0.054694376,0.0017422089,0.0020954733,0,0,0,0.05,1
1,0.069007264,0.0017407237,0.0021040846,0,0,0,0.05,1
1,0.083320996,0.0017392331,0.0021127828,0,0,0,0.05,1
1,0.097635573,0.0017377368,0.002121568,0,0,0,0.05,1
1,0.11195099,0.001736235,0.0021304402,0,0,0,0.05,1
1,0.12626726,0.0017347277,0.0021393994,0,0,0,0.05,1
1,0.14058437,0.0017332148,0.0021484455,0,0,0,0.05,1
1,0.15490232,0.0017316963,0.0021575786,0,0,0,0.05,1
1,0.16922112,0.0017301723,0.0021667987,0,0,0,0.05,1
1,0.18354076,0.0017286427,0.0021761058,0,0,0,0.05,1
1,0.19786125,0.0017271076,0.0021854998,0,0,0,0.05,1
1,0.21218258,0.0017255669,0.0021949808,0,0,0,0.05,1
1,0.22650475,0.0017240207,0.0022045488,0,0,0,0.05,1
1,0.24082777,0.0017224689,0.0022142038,0,0,0,0.05,1
1,0.25515164,0.0017209116,0.0022239457,0,0,0,0.05,1
1,0.26947635,0.0017193487,0.0022337746,0,0,0,0.05,1
1,0.2838019,0.0017177802,0.0022436905,0,0,0,0.05,1
1,0.29812829,0.0017162062,0.0022536933,0,0,0,0.05,1
1,0.31245554,0.0017146266,0.0022637832,0,0,0,0.05,1
1,0.32678362,0.0017130415,0.00227396,0,0,0,0.05,1
1,0.34111255,0.0017114508,0.0022842238,0,0,0,0.05,1
1,0.35544232,0.0017098546,0.0022945745,0,0,0,0.05,1
1,0.36977294,0.0017082528,0.0023050123,0,0,0,0.05,1
1,0.3841044,0.0017066455,0.002315537,0,0,0,0.05,1
1,0.39843671,0.0017050326,0.0023261486,0,0,0,0.05,1
1,0.41276986,0.0017034141,0.0023368473,0,0,0,0.05,1
1,0.42710386,0.0017017901,0.0023476329,0,0,0,0.05,1
1,0.4414387,0.0017001605,0.0023585055,0,0,0,0.05,1
1,0.45577438,0.0016985254,0.0023694651,0,0,0,0.05,1
1,0.47011091,0.0016968847,0.0023805117,0,0,0,0.05,1
1,0.48444828,0.0016952385,0.0023916452,0,0,0,0.05,1
1,0.4987865,0.0016935867,0.0024028657,0,0,0,0.05,1
1,0.51312556,0.0016919294,0.0024141732,0,0,0,0.05,1
1,0.52746546,0.0016902665,0.0024255676,0,0,0,0.05,1
1,0.54180621,0.001688598,0.0024370491,0,0,0,0.05,1
1,0.55614781,0.001686924,0.0024486175,0,0,0,0.05,1
1,0.57049025,0.0016852444,0.0024602729,0,0,0,0.05,1
1,0.58483353,0.0016835593,0.0024720152,0,0,0,0.05,1
1,0.59917765,0.0016818686,0.0024838446,0,0,0,0.05,1
1,0.61352263,0.0016801724,0.0024957609,0,0,0,0.05,1
1,0.62786844,0.0016784706,0.0025077641,0,0,0,0.05,1
1,0.6422151,0.0016767632,0.0025198544,0,0,0,0.05,1
1,0.6565626,0.0016750503,0.0025320316,0,0,0,0.05,1
1,0.67091095,0.0016733319,0.0025442958,0,0,0,0.05,1
1,0.68526014,0.0016716079,0.002556647,0,0,0,0.05,1
1,0.69961018,0.0016698783,0.0025690852,0,0,0,0.05,1
1,0.71396106,0.0016681432,0.0025816103,0,0,0,0.05,1
1,0.72831279,0.0016664025,0.0025942224,0,0,0,0.05,1
1,0.74266536,0.0016646563,0.0026069215,0,0,0,0.05,1
1,0.75701877,0.0016629045,0.0026197075,0,0,0,0.05,1
1,0.77137303,0.0016611471,0.0026325806,0,0,0,0.05,1
1,0.78572813,0.0016593842,0.0026455406,0,0,0,0.05,1
1,0.80008408,0.0016576158,0.0026585875,0,0,0,0.05,1
1,0.81444087,0.0016558418,0.0026717215,0,0,0,0.05,1
1,0.8287985,0.0016540622,0.0026849424,0,0,0,0.05,1
1,0.84315698,0.0016522771,0.0026982503,0,0,0,0.05,1
1,0.85751631,0.0016504864,0.0027116452,0,0,0,0.05,1
1,0.87187648,0.0016486902,0.002725127,0,0,0,0.05,1
1,0.88623749,0.0016468884,0.0027386959,0,0,0,0.05,1
1,0.90059934,0.001645081,0.0027523517,0,0,0,0.05,1
1,0.91496205,0.0016432681,0.0027660945,0,0,0,0.05,1
1,0.92932559,0.0016414497,0.0027799242,0,0,0,0.05,1
1,0.94368998,0.0016396256,0.0027938409,0,0,0,0.05,1
